"s5643","Movie","Coin Heist","Emily Hagins","Sasha Pieterse, Alexis G. Zall, Alex Saxon, Jay Walker, Mark Blum, Neal Huff, Michael Cyril Creighton, Blanche Baker, Connor Ratliff, Will Denton","United States","January 6, 2017",2017,"TV-14","98 min","Children & Family Movies, Dramas","When a crisis threatens to destroy their high school, four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint."
"s5644","Movie","LEGO: Marvel Super Heroes: Maximum Overload","Greg Richardson","Troy Baker, Drake Bell, Fred Tatasciore, Dee Bradley Baker, Steve Blum, Adrian Pasdar, Greg Cipes, Chi McBride, Barry Dennen, Robin Atkin Downes","United States","January 6, 2017",2013,"TV-Y7","22 min","Children & Family Movies","Villainous Loki is amassing an army to conquer Earth! His antics are keeping Spider-Man and S.H.I.E.L.D. busy as they tackle a host of bad guys."
"s5645","Movie","Rampage: President Down","Uwe Boll","Brendan Fletcher, Steve Baran, Ryan McDonell, Scott Patey, Loretta Walsh, Zain Meghji, Crystal Lowe","Canada","January 5, 2017",2016,"TV-MA","100 min","Action & Adventure, International Movies","Lone-wolf vigilante Bill Williamson is back, taking aim at the U.S. government and eluding the pursuit of two FBI agents who are on his trail."
"s5646","Movie","Marvel's Hulk: Where Monsters Dwell","Mitch Schauer","Fred Tatasciore, Liam O'Brien, Jesse Burch, Edward Bosco, Chiara Zanni, Mike Vaughn, Jon Olson, Matthew Waterson, Zach Callison, Laura Bailey, Hope Levy","United States","January 4, 2017",2016,"PG","75 min","Children & Family Movies, Sci-Fi & Fantasy","On Halloween, the Hulk and Dr. Strange battle monsters wreaking havoc on New York and uncover an evil plot by Nightmare, ruler of the Dream Dimension."
"s5647","Movie","Jen Kirkman: Just Keep Livin’?","Lance Bangs","Jen Kirkman","United States","January 3, 2017",2017,"TV-MA","69 min","Stand-Up Comedy","Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost."
"s5648","Movie","Autohead","Rohit Mittal","Deepak Sampat, Ronjini Chakroborty, Vikrant Singh, Jhanvi Dwivedi, Ajay Mishra, Rohit Mittal, Sunny Banerjee, Ravidev Singh","India","January 1, 2017",2016,"TV-MA","97 min","Dramas, International Movies, Thrillers","A production crew that thinks it's making a documentary about a humble Mumbai rickshaw driver unmasks a horrifying truth about their film's subject."
"s5649","Movie","Bee Movie","Steve Hickner, Simon J. Smith","Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton, John Goodman, Chris Rock, Kathy Bates, Barry Levinson, Larry King, Ray Liotta","United States","January 1, 2017",2007,"PG","92 min","Children & Family Movies, Comedies","Barry, a worker bee stuck in a dead-end job making honey, sues humans when he learns they've been stealing bees' nectar all along."
"s5650","Movie","Headwinds","Jalil Lespert","Benoît Magimel, Isabelle Carré, Antoine Duléry, Ramzy Bédia, Bouli Lanners, Marie-Ange Casta, Daniel Duval, Lubna Azabal, Aurore Clément, Audrey Tautou","France, Belgium","January 1, 2017",2011,"TV-MA","92 min","Dramas, Independent Movies, International Movies","After his wife inexplicably disappears, a man takes their two children and relocates to his hometown in an attempt to end their grief and move on."
"s5651","TV Show","Star Trek: Deep Space Nine",,"Avery Brooks, Nana Visitor, Rene Auberjonois, Cirroc Lofton, Alexander Siddig, Colm Meaney, Armin Shimerman, Terry Farrell, Michael Dorn","United States","January 1, 2017",1999,"TV-14","7 Seasons","TV Action & Adventure, TV Sci-Fi & Fantasy","In this ""Star Trek"" spin-off, Commander Sisko leads the multi-species crew of Deep Space Nine, a Federation space station with a complex mission."
"s5652","Movie","Udta Punjab","Abhishek Chaubey","Shahid Kapoor, Kareena Kapoor, Alia Bhatt, Diljit Dosanjh, Satish Kaushik, Suhail Nayyar, Prabhjyot Singh, Harpreet Singh, Manav Vij, Taran Bajaj","India","January 1, 2017",2016,"TV-MA","146 min","Dramas, International Movies","Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a cop, a doctor, a migrant worker and a rock star."
"s5653","Movie","Mr. Pig","Diego Luna","Danny Glover, Maya Rudolph, José María Yazpik, Joel Murray, Angélica Aragón, Gabriela Araujo","Mexico","December 31, 2016",2016,"TV-MA","97 min","Dramas, Independent Movies, International Movies","An aging California pig farmer whose property is on the brink of foreclosure makes a last-ditch trip across the border to sell his prized hog."
"s5654","TV Show","My Runway",,"Ji-yeon Park, Dong-ho Kang, Chul-woong Kang, Bo-hyun Ahn, Hak Jin, Se-jin Park, Kisum","South Korea","December 30, 2016",2016,"TV-14","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch."
"s5655","TV Show","AJIN: Demi-Human",,"Mamoru Miyano, Yoshimasa Hosoya, Jun Fukuyama, Hochu Otsuka, Daisuke Hirakawa, Takahiro Sakurai, Mikako Komatsu, Hiroyuki Kinoshita, Aya Suzaki","Japan","December 27, 2016",2016,"TV-MA","2 Seasons","Anime Series, International TV Shows","A teenager discovers that he is an Ajin and flees before the authorities experiment on him. Other Ajin plan to fight back and he must choose a side."
"s5656","TV Show","Chasing Cameron",,"Cameron Dallas, Aaron Carpenter, Taylor Caniff, Willie Jones, Trey Schafer, Bart Bordelon, Blake Gray","United States","December 27, 2016",2016,"TV-14","1 Season","Reality TV, Teen TV Shows","Go behind the scenes with social media sensation Cameron Dallas as he takes his career to the next level on an international tour."
"s5657","Movie","07:19","Jorge Michel Grau","Demián Bichir, Héctor Bonilla, Oscar Serrano, Azalia Ortiz, Octavio Michel, Carmen Beato","Mexico","December 23, 2016",2016,"TV-MA","93 min","Dramas, International Movies","After a devastating earthquake hits Mexico City, trapped survivors from all walks of life wait to be rescued while trying desperately to stay alive."
"s5658","Movie","Garfunkel and Oates: Trying to be Special","Riki Lindhome, Jeremy Konner","Riki Lindhome, Kate Micucci, Anthony Jeselnik, Steve Agee","United States","December 23, 2016",2016,"TV-MA","62 min","Music & Musicals, Stand-Up Comedy","Garfunkel and Oates put on a surprise-filled show in Seattle in hopes of raising enough money to make their own comedy special."
"s5659","TV Show","Sense8",,"Tuppence Middleton, Brian J. Smith, Doona Bae, Max Riemelt, Naveen Andrews, Daryl Hannah, Freema Agyeman, Terrence Mann, Adam Shapiro, Max Mauff, Alfonso Herrera, Eréndira Ibarra, Aml Ameen, Jamie Clayton, Tina Desae, Miguel Ángel Silvestre, Toby Onwumere, Joe Pantoliano","United States","December 23, 2016",2018,"TV-MA","2 Seasons","Crime TV Shows, TV Dramas, TV Mysteries","From the creators of ""The Matrix"" and ""Babylon 5"" comes this tense series in which eight people can telepathically experience each other's lives."
"s5660","Movie","A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir","Thomas Astruc","Cristina Vee, Bryce Papenbrook, Keith Silverstein, Mela Lee, Max Mittelman, Carrie Keranen, Stephanie Sheh, Selah Victor, Ben Diskin, Erin Fitzgerald, Grant George","France, South Korea, Japan","December 20, 2016",2016,"TV-Y7","22 min","Movies","Parisian teen Marinette transforms herself into superhero Ladybug to find her lonely secret crush Adrien when he runs away from home at Christmas."
"s5661","Movie","Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry","Manny Rodriguez","Gabriel Iglesias","United States","December 20, 2016",2016,"TV-14","88 min","Stand-Up Comedy","Hawaiian-shirt enthusiast Gabriel ""Fluffy"" Iglesias finds the laughs in racist gift baskets, Prius-driving cops and all-female taco trucks."
"s5662","Movie","Barry","Vikram Gandhi","Devon Terrell, Anya Taylor-Joy, Jason Mitchell, Ashley Judd, Jenna Elfman, Ellar Coltrane, Avi Nash, Linus Roache, John Benjamin Hickey","United States","December 16, 2016",2016,"TV-MA","105 min","Dramas","A young Barack Obama forges his identity while dealing with race, divergent cultures and ordinary life as a New York City college student."
"s5663","TV Show","Crazyhead",,"Cara Theobold, Susan Wokoma, Riann Steele, Arinzé Kene, Lewis Reeves, Tony Curran","United Kingdom","December 16, 2016",2016,"TV-MA","1 Season","British TV Shows, International TV Shows, TV Comedies","Bowling alley worker Amy and nonconformist Raquel kick some serious demon butt while also facing their inner demons as they navigate their early 20s."
"s5664","Movie","Sister Cities","Sean Hanish","Jacki Weaver, Troian Bellisario, Stana Katic, Michelle Trachtenberg, Jess Weixler, Alfred Molina, Amy Smart, Tom Everett Scott, Kaia Gerber, Aimee Garcia, Kathy Baker, Peter Jason","United States","December 16, 2016",2016,"TV-MA","88 min","Dramas","After years of estrangement, four sisters gather in the wake of their mother's death, which may or may not have been a suicide."
"s5665","Movie","3 Türken & ein Baby","Sinan Akkus","Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar","Germany","December 15, 2016",2015,"TV-MA","93 min","Comedies, International Movies","The lives of three dissatisfied brothers running a family bridal shop turn topsy-turvy when one of them has to care for his ex-girlfriend's baby."
"s5666","TV Show","Color of Woman",,"Jae Hee, Soo-kyung Lee, So-yi Yoon, Ji-ho Shim, Sang-Myeon Park, Joo-young Kim","South Korea","December 15, 2016",2012,"TV-PG","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","Two women at a cosmetics company compete for love and success. One uses her brain and diligence, while the other works her beauty and charm."
"s5667","Movie","Eddie - Strongman","Matt Bell","Eddie Hall","United Kingdom","December 15, 2016",2015,"TV-MA","98 min","Documentaries, Sports Movies","British strongman Eddie Hall wants to be the strongest man in the world. This documentary reveals the grueling life choices that fuel his obsession."
"s5668","TV Show","Goodbye My Wife",,"Soo-hyun Hong, Si Won Ryu, Ji-yoon Park, Min-soo Kim, Julien Kang, Joo-eun Oh, Seong-mo Jeong","South Korea","December 15, 2016",2012,"TV-14","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","A couple’s five-year marriage is put on the line when each of their first loves comes back hoping for another shot at romance."
"s5669","TV Show","Happy And",,"Hee-Jin Lee, Hae-seong Kwon, Paul Stafford, Mi-ji Lee, Ik-tae Kim, Ki-hyeon Kim","South Korea","December 15, 2016",2012,"TV-14","1 Season","International TV Shows, Korean TV Shows, TV Dramas","This relatable relationship drama explores the real-life trials and joys of married life through the lens of 11 different wives."
"s5670","TV Show","Heaven's Garden",,"Bul-am Choi, Ho-Jeong Yoo, Sae-ron Kim, Chan-hee Kang, Woo-Sung Hyun, An Seo Hyun, Ho-Jin Kim","South Korea","December 15, 2016",2011,"TV-MA","1 Season","International TV Shows, Korean TV Shows, TV Dramas","When her husband goes to jail for bankruptcy, a woman takes her two daughters to live with her father, who severed ties with her years ago."
"s5671","TV Show","Ice Fantasy",,"Feng Shaofeng, Victoria Song, Ma Tianyu, Zhang Meng, Hee-seon Kim, Gong Beibi, Shao Bing, Hu Bing, Wang Duo","China","December 15, 2016",2016,"TV-14","1 Season","International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","The Ice Tribe prince journeys to a sacred mountain to vanquish evil but soon finds himself at war with the Fire Tribe, led by his long-lost brother."
"s5672","TV Show","Immortal Classic",,"Jae-suk Han, Sun-Young Park, Du-shim Ko, Ye-jin Lim, Jong-hwan Choi, Ha-Nui Lee, Yun-Hoo Ko, Byeong-Ki Kim, Sun-kyung Kim, Yoon-Sik Baek","South Korea","December 15, 2016",2012,"TV-14","1 Season","International TV Shows, Korean TV Shows, TV Dramas","Two renowned culinary families led by legendary food icons battle for the position of greatest chef, while protecting their secret kimchee recipes."
"s5673","TV Show","InuYasha",,"Kappei Yamaguchi, Satsuki Yukino, Kumiko Watanabe, Noriko Hidaka, Koji Tsujitani, Houko Kuwashima, Toshiyuki Morikawa, Richard Ian Cox, Moneca Stori, Paul Dobson, Kirby Morrow, Kelly Sheridan, Jillian Michaels","Japan","December 15, 2016",2001,"TV-14","2 Seasons","Anime Series, International TV Shows","Yanked down a well, schoolgirl Kagome Higurashi emerges in feudal Japan, where she must reassemble a sacred jewel while eluding half-demon Inuyasha."
"s5674","TV Show","K-POP Extreme Survival",,"Jung Eun Kim, Yu-hwan Park, Eun-ah Go, Yong Hwan Kwak, Jin Hyuk","South Korea","December 15, 2016",2012,"TV-14","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","Seung Yeon decides to chase her dream of becoming a K-pop star and audition for a popular group. There's only one catch: It's a boy band."
"s5675","TV Show","Merlin","James Hawes","Colin Morgan, Bradley James, Katie McGrath, Angel Coulby, Richard Wilson, Anthony Head, John Hurt, Nathaniel Parker","United Kingdom","December 15, 2016",2012,"TV-PG","5 Seasons","British TV Shows, International TV Shows, TV Action & Adventure","This family-oriented retelling of the King Arthur legend finds Merlin arriving in Camelot, where he hones his magic skills with the help of his uncle."
"s5676","TV Show","Miss Panda & Mr. Hedgehog",,"Dong-hae Lee, Seung-ah Yoon, Jin-hyuk Choi, So-young Yoo, Yeo-jin Hong, Min-jin Jung","South Korea","December 15, 2016",2012,"TV-PG","1 Season","International TV Shows, Korean TV Shows, Romantic TV Shows","When a gifted patissier with a gloomy past meets a bright and easygoing café owner, he begins to shed his thorns and learns to love again."
"s5677","Movie","Sand Storm","Elite Zexer","Lamis Ammar, Ruba Blal, Haitham Omari, Khadija Alakel, Jalal Masarwa","Israel, Germany, France","December 15, 2016",2016,"TV-PG","88 min","Dramas, Independent Movies, International Movies","When a Bedouin patriarch takes a second bride, his first wife chafes against her changing status while his daughter chases her own dreams of autonomy."
"s5678","TV Show","Tokyo Trial",,"Marcel Hensema, Paul Freeman, Irrfan Khan, Stacy Keach, Michael Ironside, Stephen McHattie, Shinya Tsukamoto","Canada, Japan, Netherlands","December 13, 2016",2017,"TV-MA","1 Season","International TV Shows, TV Dramas","In the wake of World War II, 11 Allied judges are tasked with weighing the fates of Japanese war criminals in a tense international trial."
"s5679","Movie","Ricardo O'Farrill: Abrazo navideño","Raúl Campos, Jan Suter","Ricardo O'Farrill, Carlos Ballarta, Sofía Niño de Rivera, Chumel Torres, Marissa ""Chabe"" Lozano","Mexico","December 12, 2016",2016,"TV-MA","31 min","Stand-Up Comedy","The expressive Ricardo O'Farrill uses his astute comedic sensibilities to tease Christmas traditions, and not even Santa Claus escapes unscathed."
